ITEMID,STOREID,WEEKID,SALES
A119-A101-POS,931400,51,4865.01
B209-B103-POS,931400,51,8465.24
B219-B103-POS,931400,51,8153.33
B229-B104-POS,931400,51,62.61
B226-B104-POS,931443,51,6869.7
B229-B104-POS,931443,51,20.87
B209-B103-POS,931486,51,8200.97
B219-B103-POS,931486,51,4589.38
B220-B103-POS,931486,51,8680.93
B229-B104-POS,931486,51,8195.49
B218-B103-POS,931701,51,8633.87
B220-B103-POS,931701,51,3594.58
B229-B104-POS,931701,51,7296.03
B230-B104-POS,931701,51,6327.08
B209-B103-POS,931744,51,6961.57
B218-B103-POS,931744,51,928.06
B219-B103-POS,931744,51,3172.78
B220-B103-POS,931744,51,8939.84
B229-B104-POS,931744,51,311.82
B210-B103-POS,931787,51,3977.28
B218-B103-POS,931787,51,3589.61
B220-B103-POS,931787,51,7806.6
B229-B104-POS,931787,51,9788.91
B209-B103-POS,931830,51,3052.76
B210-B103-POS,931830,51,3666.37
B218-B103-POS,931830,51,1674.5
B220-B103-POS,931830,51,1394.58
B229-B104-POS,931830,51,6127.54
B210-B103-POS,931873,51,8863.02
B218-B103-POS,931873,51,2443.15
B220-B103-POS,931873,51,1876.89
B229-B104-POS,931873,51,3599.57
A107-A100-POS,931959,51,4874.77
B210-B103-POS,931959,51,9739.84
B218-B103-POS,931959,51,8026.98
B219-B103-POS,931959,51,7966.01
B229-B104-POS,931959,51,9074.22
B209-B103-POS,932002,51,7205.92
B220-B103-POS,932002,51,5073.61
B220-B103-POS,932260,51,6063.36
B226-B104-POS,932260,51,3543.99
B229-B104-POS,932260,51,4146.44
B209-B103-POS,932346,51,6637.14
B220-B103-POS,932346,51,5473.26
A118-A101-POS,932389,51,3419.56
B209-B103-POS,932389,51,6174.14
B218-B103-POS,932389,51,6505.33
B229-B104-POS,932389,51,2355.13
B209-B103-POS,932518,51,7483.24
B219-B103-POS,932518,51,1725.56
B220-B103-POS,932518,51,3522.75
B209-B103-POS,932647,51,346.65
B229-B104-POS,932647,51,5924.01
B229-B104-POS,932776,51,1914.6
B209-B103-POS,932862,51,819.64
B210-B103-POS,932862,51,5150.32
B209-B103-POS,932905,51,9360.55
B210-B103-POS,932905,51,8079.56
B218-B103-POS,932905,51,982.42
B229-B104-POS,1010993,51,1632.73
A107-A100-POS,1011122,51,6827.43
B209-B103-POS,1011122,51,3091.08
B219-B103-POS,1011122,51,426.79
B220-B103-POS,1011122,51,5158.82
B229-B104-POS,1011122,51,9828.75
B210-B103-POS,1011208,51,1754.8
B218-B103-POS,1011208,51,4281.99
B220-B103-POS,1011208,51,4493.06
B218-B103-POS,1011380,51,3156.42
B219-B103-POS,1011380,51,2718.61
B220-B103-POS,1011380,51,635.51
B229-B104-POS,1011380,51,5564.29
B220-B103-POS,1011509,51,5715.31
B229-B104-POS,1011509,51,1529.27
B209-B103-POS,1011552,51,6118.3
B210-B103-POS,1011552,51,8274.75
B218-B103-POS,1011552,51,3006.99
B219-B103-POS,1011552,51,1936.79
B220-B103-POS,1011552,51,7815.1
B229-B104-POS,1011552,51,5655.86
B209-B103-POS,1011595,51,-146.42
B219-B103-POS,1011595,51,2458.49
B220-B103-POS,1011595,51,9126.04
B229-B104-POS,1011595,51,8374.61
B209-B103-POS,1011681,51,8089.45
B218-B103-POS,1011681,51,4025.9
B219-B103-POS,1011681,51,5140.93
B229-B104-POS,1011681,51,1811.18
B219-B103-POS,1011724,51,4327.92
B220-B103-POS,1011724,51,9121.01
B209-B103-POS,1011767,51,9935.02
B218-B103-POS,1011767,51,4264.66
B220-B103-POS,1011767,51,872.47
B229-B104-POS,1011767,51,7015.37
B210-B103-POS,1011810,51,7074.53
B209-B103-POS,1011853,51,2003.53
B210-B103-POS,1011853,51,6058.63
B218-B103-POS,1011853,51,309.79
B220-B103-POS,1011853,51,843.2
B226-B104-POS,1011853,51,3729.41
B229-B104-POS,1011853,51,1658.18
B209-B103-POS,1011896,51,3077.1
B220-B103-POS,1011896,51,4646.7
B209-B103-POS,1011939,51,-649.2
B218-B103-POS,1011939,51,3481.94
B219-B103-POS,1011939,51,4494.85
B229-B104-POS,1011939,51,6078.82
B218-B103-POS,1011982,51,1303.61
B220-B103-POS,1011982,51,4886.25
B229-B104-POS,1011982,51,2316.13
B209-B103-POS,1012068,51,6692.54
B210-B103-POS,1012068,51,5130.08
B218-B103-POS,1012068,51,1481.84
B229-B104-POS,1012068,51,7933.82
B218-B103-POS,1012111,51,7219.33
B219-B103-POS,1012111,51,9739.94
B229-B104-POS,1012111,51,4270.13
B209-B103-POS,1012154,51,999.3
B210-B103-POS,1012154,51,5826.77
B218-B103-POS,1012154,51,8124.28
B219-B103-POS,1012154,51,-636.55
B220-B103-POS,1012154,51,1877.86
B229-B104-POS,1012154,51,4465.16
B210-B103-POS,1012197,51,5163.76
B220-B103-POS,1012197,51,3965.39
B209-B103-POS,1012326,51,3040.23
B229-B104-POS,1012326,51,4642.87
B220-B103-POS,1012369,51,4551.82
B229-B104-POS,1012369,51,2695.94
A105-A100-POS,1012412,51,3161.67
A107-A100-POS,1012412,51,7516.24
A108-A100-POS,1012412,51,9757.93
B209-B103-POS,1012412,51,2399.64
B210-B103-POS,1012412,51,9879.84
B218-B103-POS,1012412,51,2137.14
B219-B103-POS,1012412,51,6184.19
B229-B104-POS,1012412,51,6040.18
B220-B103-POS,1012455,51,5080.06
B210-B103-POS,1012541,51,9431.05
B218-B103-POS,1012541,51,7787.31
B219-B103-POS,1012541,51,6804.34
B229-B104-POS,1012541,51,4437.82
A104-A100-POS,1012670,51,1392.09
A119-A101-POS,1012670,51,6928.22
B209-B103-POS,1012670,51,7421.87
B210-B103-POS,1012670,51,5717.03
B229-B104-POS,1012670,51,2644.06
B209-B103-POS,1012713,51,9708.88
B218-B103-POS,1012713,51,8266.17
B219-B103-POS,1012713,51,540.47
B229-B104-POS,1012713,51,2807.65
B209-B103-POS,1012885,51,399.91
B209-B103-POS,1012971,51,7330.19
B218-B103-POS,1012971,51,3415.24
B219-B103-POS,1012971,51,6344.64
B220-B103-POS,1012971,51,9027.99
A104-A100-POS,1013100,51,1839.35
A105-A100-POS,1013100,51,2929.82
A107-A100-POS,1013100,51,3412.77
A110-A100-POS,1013100,51,5071.81
A119-A101-POS,1013100,51,4689.48
A120-A101-POS,1013100,51,8752.62
B220-B103-POS,1013100,51,1127.4
B226-B104-POS,1013100,51,9336.23
B229-B104-POS,1013100,51,5755.85
B209-B103-POS,1013186,51,5554.93
B229-B104-POS,1013186,51,2852.68
B218-B103-POS,1013229,51,1795.82
B219-B103-POS,1013229,51,9106.45
B220-B103-POS,1013229,51,4964.28
B210-B103-POS,1013272,51,6962.91
B218-B103-POS,1013272,51,8637.1
B229-B104-POS,1013272,51,2591.27
A104-A100-POS,1013315,51,4961.81
A105-A100-POS,1013315,51,9804.72
A107-A100-POS,1013315,51,9692.35
A119-A101-POS,1013315,51,8628.44
B209-B103-POS,1013315,51,-411.85
B218-B103-POS,1013315,51,5272.41
B219-B103-POS,1013315,51,8794.34
B229-B104-POS,1013315,51,8834.11
B219-B103-POS,1013358,51,7064.67
B220-B103-POS,1013358,51,6172.74
B209-B103-POS,1013401,51,6671.95
B218-B103-POS,1013401,51,2270.87
B229-B104-POS,1013401,51,477.5
B209-B103-POS,1013444,51,9977.44
B218-B103-POS,1013444,51,3018.38
B220-B103-POS,1013444,51,2639.9
B218-B103-POS,1013487,51,7077.46
B219-B103-POS,1013487,51,5252.62
B220-B103-POS,1013487,51,6471.15
B209-B103-POS,1013530,51,9652.4
B219-B103-POS,1013530,51,9626.3
B220-B103-POS,1013530,51,2157.61
A104-A100-POS,1013616,51,3539.03
A107-A100-POS,1013616,51,3968.75
A109-A100-POS,1013616,51,6813.08
A119-A101-POS,1013616,51,9776.18
B219-B103-POS,1013616,51,4484.19
B220-B103-POS,1013616,51,1309.94
B229-B104-POS,1013616,51,7658.91
B220-B103-POS,1013745,51,4482.91
B210-B103-POS,1013788,51,6018.09
B218-B103-POS,1013788,51,3320.01
B219-B103-POS,1013788,51,3104.48
B220-B103-POS,1013788,51,6131.68
B226-B104-POS,1013788,51,115.33
B229-B104-POS,1013788,51,7434.01
B209-B103-POS,1013831,51,2346.3
B218-B103-POS,1013831,51,3703.2
B219-B103-POS,1013831,51,1370.48
B229-B104-POS,1013831,51,2833.6
A119-A101-POS,1013874,51,5066.24
B209-B103-POS,1013874,51,9694.19
B210-B103-POS,1013874,51,5554.7
B218-B103-POS,1013874,51,9070.51
B219-B103-POS,1013874,51,6647.7
B229-B104-POS,1013874,51,7276.57
B209-B103-POS,1013917,51,4204.46
B210-B103-POS,1013917,51,1200.22
B220-B103-POS,1013917,51,5926.36
B229-B104-POS,1013917,51,6942.38
B209-B103-POS,1013960,51,3396.34
B210-B103-POS,1013960,51,4084.4
B218-B103-POS,1013960,51,6465.39
B219-B103-POS,1013960,51,4882.93
B220-B103-POS,1013960,51,348.97
B229-B104-POS,1013960,51,2844.37
B226-B104-POS,1014003,51,3518.49
B229-B104-POS,1014003,51,1587.64
B209-B103-POS,1014089,51,-926.91
B219-B103-POS,1014089,51,5471.79
B209-B103-POS,1014218,51,6264.46
B210-B103-POS,1014218,51,4943.06
B218-B103-POS,1014218,51,789.95
B219-B103-POS,1014218,51,6704.74
B229-B104-POS,1014218,51,1466.87
B220-B103-POS,1014304,51,8374.89
B209-B103-POS,1014390,51,7256.78
B218-B103-POS,1014390,51,4390.34
B220-B103-POS,1014390,51,3932.04
B229-B104-POS,1014390,51,7194.06
B218-B103-POS,1014433,51,1085.71
B220-B103-POS,1014433,51,3975.08
B229-B104-POS,1014433,51,6253.86
B209-B103-POS,1014476,51,944.34
B210-B103-POS,1014476,51,7501.31
B218-B103-POS,1014476,51,3236.4
B219-B103-POS,1014476,51,494.6
B220-B103-POS,1014476,51,3745.77
B229-B104-POS,1014476,51,6250.41
B210-B103-POS,1014562,51,1746.76
B220-B103-POS,1014562,51,5899.52
B219-B103-POS,1014691,51,1611.74
B209-B103-POS,1014777,51,9716.67
B210-B103-POS,1014777,51,1050.76
B218-B103-POS,1014777,51,5968.12
B220-B103-POS,1014777,51,3399.21
B229-B104-POS,1014777,51,7468.21
A119-A101-POS,1014820,51,9936.65
B209-B103-POS,1014820,51,7988.13
B218-B103-POS,1014820,51,3230.47
B220-B103-POS,1014820,51,9082
B209-B103-POS,1014863,51,5660.08
B218-B103-POS,1014863,51,8492.32
B219-B103-POS,1014863,51,4249.45
B220-B103-POS,1014863,51,4114.09
B209-B103-POS,1014992,51,6547.54
B210-B103-POS,1014992,51,5646.86
B219-B103-POS,1014992,51,2234.13
B219-B103-POS,1015078,51,7355.92
B229-B104-POS,1015078,51,522.61
B229-B104-POS,1015121,51,58.77
B220-B103-POS,1015164,51,4602.44
B218-B103-POS,1015207,51,7237.53
B229-B104-POS,1015207,51,1607.94
B209-B103-POS,1015293,51,3671.97
B218-B103-POS,1015293,51,7249.08
B219-B103-POS,1015293,51,7227.75
B220-B103-POS,1015293,51,1113.4
B209-B103-POS,1015422,51,3833.4
B218-B103-POS,1015422,51,3406.63
B229-B104-POS,1015422,51,2297.63
B209-B103-POS,1015465,51,1123.89
A101-A100-POS,1015594,51,9667.29
A119-A101-POS,1015594,51,9352.8
B219-B103-POS,1015594,51,4157.9
B220-B103-POS,1015594,51,9269.45
B229-B104-POS,1015594,51,7585.77
B209-B103-POS,1015637,51,7868.39
B210-B103-POS,1015637,51,1409.41
B229-B104-POS,1015637,51,8585.78
B209-B103-POS,1015680,51,8067.5
B218-B103-POS,1015680,51,9256.62
B220-B103-POS,1015680,51,2462.5
B229-B104-POS,1015680,51,9124.25
B209-B103-POS,1015766,51,429.85
B219-B103-POS,1015766,51,6616.45
B220-B103-POS,1015766,51,8671.19
B229-B104-POS,1015766,51,172.83
B218-B103-POS,1015809,51,3507.12
B220-B103-POS,1015809,51,1414.26
B209-B103-POS,1015852,51,404.22
B210-B103-POS,1015852,51,9998.66
B229-B104-POS,1015852,51,6657.87
B209-B103-POS,1015895,51,8090.67
B209-B103-POS,1015981,51,9127.57
B219-B103-POS,1015981,51,5365.52
B220-B103-POS,1015981,51,6508.1
B209-B103-POS,1016024,51,7624.31
B220-B103-POS,1016024,51,4843.57
B229-B104-POS,1016024,51,2144.2
B220-B103-POS,1016110,51,4957.73
A119-A101-POS,1016153,51,4155.51
B209-B103-POS,1016153,51,8491.28
B220-B103-POS,1016153,51,7853.72
B226-B104-POS,1016153,51,2902.94
B229-B104-POS,1016153,51,2993.23
B218-B103-POS,1016239,51,8844.73
B220-B103-POS,1016239,51,5408.41
B209-B103-POS,1016282,51,5778.56
B229-B104-POS,1016282,51,6446.33
B220-B103-POS,1016368,51,6039.74
B219-B103-POS,1016411,51,9910.02
B220-B103-POS,1016411,51,5958.36
B210-B103-POS,1016497,51,6423.48
B229-B104-POS,981624,52,7453.56
B218-B103-POS,981667,52,7026.7
B220-B103-POS,981667,52,1160.8
B209-B103-POS,981710,52,5577.79
B209-B103-POS,981753,52,4107.59
B210-B103-POS,981753,52,8999.87
B209-B103-POS,981796,52,671.08
B218-B103-POS,981796,52,7276.22
B220-B103-POS,981796,52,9467.88
B229-B104-POS,981796,52,4282.6
B209-B103-POS,981839,52,3864.06
B210-B103-POS,981839,52,2616.29
B219-B103-POS,981839,52,8777.49
B220-B103-POS,981839,52,6371.48
B229-B104-POS,981839,52,9171.74
B220-B103-POS,981882,52,9699.76
B228-B104-POS,981882,52,5201.94
B218-B103-POS,981925,52,7.62
B220-B103-POS,981925,52,3804.86
B226-B104-POS,981925,52,2100.35
B229-B104-POS,981925,52,8765.87
B229-B104-POS,982011,52,8268.87
B220-B103-POS,982054,52,8825.03
A107-A100-POS,982097,52,337.16
B219-B103-POS,982097,52,7462.53
B220-B103-POS,982097,52,9234.77
B229-B104-POS,982097,52,8623.4
B218-B103-POS,982140,52,2831.27
B220-B103-POS,982140,52,2891.03
B209-B103-POS,982183,52,-619.23
B218-B103-POS,982183,52,7741.44
B229-B104-POS,982183,52,7629.01
B209-B103-POS,982226,52,2188.54
B218-B103-POS,982226,52,917.51
B220-B103-POS,982226,52,9440.16
B229-B104-POS,982226,52,5668.86
B230-B104-POS,982226,52,2169.65
B218-B103-POS,982269,52,7881.9
B220-B103-POS,982269,52,968.98
A118-A101-POS,982312,52,6628.6
B210-B103-POS,982312,52,6630.99
B218-B103-POS,982312,52,3569.77
B220-B103-POS,982312,52,8539.04
B230-B104-POS,982312,52,5503.94
B218-B103-POS,982398,52,44.27
B220-B103-POS,982398,52,8324.27
B230-B104-POS,982398,52,553.43
B209-B103-POS,982441,52,8365.72
B218-B103-POS,982441,52,3836.72
B220-B103-POS,982441,52,8448.66
B230-B104-POS,982441,52,4554.95
B209-B103-POS,982484,52,1498.63
B219-B103-POS,982484,52,9128.55
B220-B103-POS,982484,52,2119.79
B229-B104-POS,982484,52,8497.41
B218-B103-POS,982527,52,2671.67
A104-A100-POS,982570,52,2549.67
A107-A100-POS,982570,52,4425.55
A119-A101-POS,982570,52,5022.58
B210-B103-POS,982570,52,5629.59
B218-B103-POS,982570,52,4874.7
B220-B103-POS,982570,52,436.02
B229-B104-POS,982570,52,123.33
A104-A100-POS,982613,52,6677.37
B220-B103-POS,982613,52,7575.96
B209-B103-POS,982656,52,1152.76
B210-B103-POS,982656,52,1075.99
B219-B103-POS,982656,52,5280.64
B220-B103-POS,982656,52,1551.48
B229-B104-POS,982699,52,3541.09
B220-B103-POS,982742,52,6513.9
B229-B104-POS,982742,52,8624.26
B218-B103-POS,982785,52,5260.1
B229-B104-POS,982785,52,6936.95
B210-B103-POS,982828,52,4058.46
B220-B103-POS,982828,52,1358.27
B229-B104-POS,982828,52,9701.66
B210-B103-POS,982871,52,9983.45
B218-B103-POS,982871,52,4537.56
B220-B103-POS,982871,52,7683.29
B229-B104-POS,982871,52,7083.6
B218-B103-POS,982914,52,454
B226-B104-POS,982914,52,425.53
B229-B104-POS,982914,52,4161.38
B220-B103-POS,983086,52,8638.74
B220-B103-POS,983129,52,3632.71
B210-B103-POS,983172,52,7772.52
B220-B103-POS,983172,52,2589.88
B210-B103-POS,983215,52,477.84
B218-B103-POS,983215,52,3217.19
B220-B103-POS,983215,52,9717.17
B229-B104-POS,983215,52,8997.68
B210-B103-POS,983301,52,7161.1
B219-B103-POS,983301,52,6383.56
B220-B103-POS,983301,52,6458.79
B229-B104-POS,983301,52,7913.19
B218-B103-POS,983344,52,3582.1
B219-B103-POS,983344,52,6034.42
B209-B103-POS,983387,52,-648.88
B210-B103-POS,983387,52,6647.84
B218-B103-POS,983387,52,876.17
B220-B103-POS,983387,52,7040.71
B210-B103-POS,983430,52,3568.37
B218-B103-POS,983430,52,2266.89
B210-B103-POS,983516,52,6799.76
B220-B103-POS,983516,52,2909.65
B209-B103-POS,983645,52,2505.81
B218-B103-POS,983645,52,643.49
B220-B103-POS,983645,52,8855.96
B229-B104-POS,983645,52,8225.5
B209-B103-POS,983688,52,-985.3
B210-B103-POS,983688,52,2810.09
B218-B103-POS,983688,52,7138.55
B219-B103-POS,983688,52,161.53
B220-B103-POS,983688,52,-468.62
B220-B103-POS,983731,52,1332.77
B218-B103-POS,983817,52,4603.77
B220-B103-POS,983817,52,8091.06
B210-B103-POS,983860,52,3355.17
B220-B103-POS,983860,52,8058.31
B229-B104-POS,983860,52,8974.66
B210-B103-POS,983946,52,8565.91
B229-B104-POS,983946,52,8636.06
B210-B103-POS,984032,52,4019.27
B219-B103-POS,984032,52,736.45
B220-B103-POS,984032,52,2707.46
B229-B104-POS,984032,52,8435.25
B210-B103-POS,984075,52,5760.09
B218-B103-POS,984075,52,1479.36
B219-B103-POS,984075,52,1027.6
B220-B103-POS,984075,52,5386.07
B218-B103-POS,984118,52,8195.08
B219-B103-POS,984118,52,8833.33
B229-B104-POS,984118,52,2696.48
A104-A100-POS,984161,52,4908.21
A110-A100-POS,984161,52,1443.17
A120-A101-POS,984161,52,3828.01
B209-B103-POS,984161,52,3998.54
B219-B103-POS,984161,52,4179.68
B229-B104-POS,984161,52,477.03
A101-A100-POS,984204,52,9252.01
B210-B103-POS,984204,52,1597.61
B219-B103-POS,984204,52,6698.73
B220-B103-POS,984204,52,4143.26
B209-B103-POS,984290,52,3245.67
B210-B103-POS,984290,52,2185.45
B218-B103-POS,984290,52,584.5
B220-B103-POS,984290,52,1680.01
B229-B104-POS,984333,52,1909.26
B210-B103-POS,984376,52,6203.78
B218-B103-POS,984376,52,7568.24
B229-B104-POS,984376,52,8467.45
B219-B103-POS,984419,52,1119.55
B229-B104-POS,984419,52,8125.76
B210-B103-POS,984462,52,4867.97
B218-B103-POS,984462,52,1730.66
B219-B103-POS,984462,52,4650.34
B220-B103-POS,984462,52,3952.71
B210-B103-POS,984548,52,7120.06
B219-B103-POS,984548,52,3461.66
B210-B103-POS,984591,52,2655.31
B218-B103-POS,984591,52,5753.26
B219-B103-POS,984591,52,3794.78
B220-B103-POS,984591,52,1229.66
B209-B103-POS,984634,52,8173.8
B219-B103-POS,984634,52,2816.02
B226-B104-POS,984634,52,4271.49
B228-B104-POS,984634,52,8220.6
B218-B103-POS,984677,52,8705.8
B229-B104-POS,984677,52,9862.71
B218-B103-POS,984720,52,4724.79
B220-B103-POS,984720,52,7052.43
B209-B103-POS,984806,52,2082.06
B218-B103-POS,984806,52,7401.2
B220-B103-POS,984806,52,3045.79
B229-B104-POS,984806,52,8512.86
B209-B103-POS,984892,52,9993.02
B220-B103-POS,984892,52,4139.14
B229-B104-POS,984892,52,2952.85
B210-B103-POS,984935,52,322.86
B218-B103-POS,984935,52,9445.27
B220-B103-POS,984935,52,7090.36
B210-B103-POS,984978,52,7926.66
B219-B103-POS,984978,52,7107.65
B220-B103-POS,984978,52,7829.6
A107-A100-POS,985021,52,4090.92
A119-A101-POS,985021,52,3717.12
B209-B103-POS,985021,52,5258.9
B210-B103-POS,985021,52,7283.74
B218-B103-POS,985021,52,3129.17
B219-B103-POS,985021,52,570.85
B229-B104-POS,985021,52,4909.9
B220-B103-POS,985064,52,5257.32
B229-B104-POS,985064,52,6521.23
B218-B103-POS,985107,52,981.29
B219-B103-POS,985107,52,720.76
B229-B104-POS,985107,52,9502.14
B220-B103-POS,985150,52,5.36
A108-A100-POS,985236,52,6267.25
B210-B103-POS,985236,52,5409.52
B229-B104-POS,985236,52,9948.54
B218-B103-POS,985279,52,9368.41
B220-B103-POS,985279,52,744.59
B209-B103-POS,985365,52,5852.59
B218-B103-POS,985365,52,1538.7
B209-B103-POS,985408,52,-24.54
B210-B103-POS,985408,52,6098.26
B218-B103-POS,985408,52,4107.34
B219-B103-POS,985408,52,6352.34
B220-B103-POS,985408,52,1616.8
B210-B103-POS,985451,52,9939.95
B218-B103-POS,985451,52,6672.06
B229-B104-POS,985451,52,4377.14
B210-B103-POS,985537,52,9678.2
B220-B103-POS,985537,52,5113.93
B209-B103-POS,985580,52,1295.91
B219-B103-POS,985580,52,8499.49
A104-A100-POS,985623,52,7069.92
A110-A100-POS,985623,52,2847.04
B218-B103-POS,985623,52,4704.88
B219-B103-POS,985623,52,4531.16
B229-B104-POS,985623,52,5019.74
B230-B104-POS,985623,52,856.35
B209-B103-POS,985666,52,2101.13
B218-B103-POS,985666,52,5684.62
B220-B103-POS,985666,52,1354.29
B218-B103-POS,985709,52,8050.29
B220-B103-POS,985709,52,2163.97
B229-B104-POS,985709,52,8328.76
B230-B104-POS,985709,52,9364.85
B220-B103-POS,985752,52,7535.66
B209-B103-POS,985838,52,6949.54
B218-B103-POS,985838,52,9387.47
B220-B103-POS,985881,52,6848.33
B209-B103-POS,985924,52,-695.95
B210-B103-POS,985924,52,5394.87
B218-B103-POS,985924,52,9173.79
B219-B103-POS,985924,52,8171.96
B220-B103-POS,985924,52,7269.55
A104-A100-POS,986053,52,3830.11
B209-B103-POS,986053,52,4048.3
B220-B103-POS,986053,52,2290.37
B229-B104-POS,986053,52,73.46
A119-A101-POS,986096,52,411.56
B209-B103-POS,986096,52,2549.17
B219-B103-POS,986096,52,7054.78
B220-B103-POS,986096,52,4062.54
B228-B104-POS,986096,52,1391.34
B210-B103-POS,986139,52,2085.78
B220-B103-POS,986139,52,2635.93
B229-B104-POS,986139,52,2703.83
A107-A100-POS,986182,52,1252.86
B210-B103-POS,986182,52,3702.99
B220-B103-POS,986182,52,9618.79
B229-B104-POS,986182,52,3466.21
B210-B103-POS,986225,52,1363
B220-B103-POS,986225,52,7050.88
B218-B103-POS,986311,52,6035.89
B219-B103-POS,986311,52,2648.9
B220-B103-POS,986311,52,-770.38
B229-B104-POS,986354,52,9596.06
B209-B103-POS,986483,52,4739.31
B218-B103-POS,986483,52,2406.46
B219-B103-POS,986483,52,1693.12
B230-B104-POS,986483,52,6866.97
B229-B104-POS,986526,52,6191.05
B226-B104-POS,986569,52,6278.64
B218-B103-POS,986655,52,8827.23
B220-B103-POS,986655,52,2405.32
B218-B103-POS,955781,53,1564.38
B229-B104-POS,955781,53,7799.02
B230-B104-POS,955781,53,4331.12
B210-B103-POS,955824,53,1032.2
B218-B103-POS,955824,53,1742.86
B220-B103-POS,955824,53,4246.63
B229-B104-POS,955824,53,8436.27
B230-B104-POS,955824,53,1151.14
B210-B103-POS,955867,53,4406.7
B219-B103-POS,955867,53,1764.6
B228-B104-POS,955867,53,2658.47
B229-B104-POS,955867,53,2305.28
B210-B103-POS,955910,53,6745.39
B220-B103-POS,955910,53,3646.8
B229-B104-POS,955910,53,9410.95
B210-B103-POS,955953,53,4972.22
B218-B103-POS,955953,53,7749.84
B220-B103-POS,955953,53,2857.86
B229-B104-POS,955953,53,5315.6
B230-B104-POS,955953,53,1056.98
B210-B103-POS,955996,53,9498.48
B210-B103-POS,956039,53,2628.95
B226-B104-POS,956039,53,8971.08
B229-B104-POS,956039,53,227.39
B230-B104-POS,956039,53,5746.04
A104-A100-POS,956082,53,863.98
B210-B103-POS,956082,53,1683.39
B229-B104-POS,956082,53,259.26
B210-B103-POS,956125,53,627.7
B218-B103-POS,956125,53,8782.5
